InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_18812,1,18812,Sweet Baby Vyds Strawberry,750mL,1,12.49,12.49,17-01-2024,750,2,0.11,90056,SWEET BABY VINEYARD        
1_HARDERSFIELD_18812,1,18812,Sweet Baby Vyds Strawberry,750mL,1,12.49,12.49,31-01-2024,750,2,0.11,90056,SWEET BABY VINEYARD        
1_HARDERSFIELD_18813,1,18813,Sweet Baby Vyds Raspberry,375mL,12,143.88,11.99,29-01-2024,375,2,0.68,90056,SWEET BABY VINEYARD        
1_HARDERSFIELD_18817,1,18817,The Dreaming Tree Everyday,750mL,1,14.99,14.99,09-01-2024,750,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_18817,1,18817,The Dreaming Tree Everyday,750mL,1,14.99,14.99,29-01-2024,750,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,1,17.99,17.99,02-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,3,53.97,17.99,03-01-2024,1750,1,5.51,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,4,71.96,17.99,05-01-2024,1750,1,7.35,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,1,17.99,17.99,06-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,1,17.99,17.99,07-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,2,35.98,17.99,08-01-2024,1750,1,3.67,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,1,17.99,17.99,09-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,2,35.98,17.99,10-01-2024,1750,1,3.67,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,3,53.97,17.99,12-01-2024,1750,1,5.51,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,3,53.97,17.99,13-01-2024,1750,1,5.51,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,1,17.99,17.99,18-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,1,17.99,17.99,19-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,2,35.98,17.99,21-01-2024,1750,1,3.67,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,2,35.98,17.99,22-01-2024,1750,1,3.67,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,1,17.99,17.99,23-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,1,17.99,17.99,26-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,3,53.97,17.99,27-01-2024,1750,1,5.51,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1883,1,1883,Seagrams 7 Crown,1.75L,1,17.99,17.99,28-01-2024,1750,1,1.84,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_18835,1,18835,Don Miguel Gascon Colosal Rd,750mL,1,11.99,11.99,09-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18835,1,18835,Don Miguel Gascon Colosal Rd,750mL,1,11.99,11.99,14-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18835,1,18835,Don Miguel Gascon Colosal Rd,750mL,3,35.97,11.99,15-01-2024,750,2,0.34,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18835,1,18835,Don Miguel Gascon Colosal Rd,750mL,2,23.98,11.99,16-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18835,1,18835,Don Miguel Gascon Colosal Rd,750mL,1,11.99,11.99,28-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18835,1,18835,Don Miguel Gascon Colosal Rd,750mL,2,23.98,11.99,29-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18856,1,18856,Barefoot Refresh Sweet White,750mL,3,17.97,5.99,10-01-2024,750,2,0.34,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18856,1,18856,Barefoot Refresh Sweet White,750mL,2,11.98,5.99,17-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18856,1,18856,Barefoot Refresh Sweet White,750mL,3,17.97,5.99,22-01-2024,750,2,0.34,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18856,1,18856,Barefoot Refresh Sweet White,750mL,2,11.98,5.99,24-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18856,1,18856,Barefoot Refresh Sweet White,750mL,1,5.99,5.99,29-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18856,1,18856,Barefoot Refresh Sweet White,750mL,2,11.98,5.99,30-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,05-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,06-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,07-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,11-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,12-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,2,11.98,5.99,13-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,15-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,18-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,19-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,20-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,21-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,4,23.96,5.99,22-01-2024,750,2,0.45,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,27-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,1,5.99,5.99,28-01-2024,750,2,0.11,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18857,1,18857,Barefoot Refresh Crisp White,750mL,2,11.98,5.99,29-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18859,1,18859,Mercat Brut Nature,750mL,12,179.88,14.99,29-01-2024,750,2,1.35,9552,M S WALKER INC             
1_HARDERSFIELD_1886,1,1886,Seagrams 7 Crown,750mL,1,10.99,10.99,07-01-2024,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1886,1,1886,Seagrams 7 Crown,750mL,1,10.99,10.99,08-01-2024,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1886,1,1886,Seagrams 7 Crown,750mL,1,10.99,10.99,23-01-2024,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1886,1,1886,Seagrams 7 Crown,750mL,1,10.99,10.99,31-01-2024,750,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_18860,1,18860,Barefoot Refresh Summer Red,750mL,2,11.98,5.99,22-01-2024,750,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_18865,1,18865,Mirafiore Barolo,750mL,1,35.99,35.99,22-01-2024,750,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_18865,1,18865,Mirafiore Barolo,750mL,1,35.99,35.99,30-01-2024,750,2,0.11,10754,PERFECTA WINES             
1_HARDERSFIELD_18868,1,18868,Josh Cellars Merlot,750mL,1,13.99,13.99,02-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18868,1,18868,Josh Cellars Merlot,750mL,2,31.98,15.99,08-01-2024,750,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18868,1,18868,Josh Cellars Merlot,750mL,1,15.99,15.99,18-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18868,1,18868,Josh Cellars Merlot,750mL,1,15.99,15.99,20-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18868,1,18868,Josh Cellars Merlot,750mL,1,15.99,15.99,25-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18868,1,18868,Josh Cellars Merlot,750mL,1,15.99,15.99,29-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18868,1,18868,Josh Cellars Merlot,750mL,12,191.88,15.99,31-01-2024,750,2,1.35,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18879,1,18879,LaBelle Winery Seyval Blanc,750mL,1,14.99,14.99,16-01-2024,750,2,0.11,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_18879,1,18879,LaBelle Winery Seyval Blanc,750mL,1,14.99,14.99,31-01-2024,750,2,0.11,90032,LABELLE VYDS AND WINERY    
1_HARDERSFIELD_18881,1,18881,Middle Sister Pnt Nr Goodie,750mL,2,19.98,9.99,06-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_18881,1,18881,Middle Sister Pnt Nr Goodie,750mL,1,9.99,9.99,17-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_18881,1,18881,Middle Sister Pnt Nr Goodie,750mL,1,9.99,9.99,23-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_18881,1,18881,Middle Sister Pnt Nr Goodie,750mL,1,9.99,9.99,25-01-2024,750,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_18881,1,18881,Middle Sister Pnt Nr Goodie,750mL,2,19.98,9.99,29-01-2024,750,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,2,19.98,9.99,02-01-2024,750,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,03-01-2024,750,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,2,19.98,9.99,06-01-2024,750,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,12,119.88,9.99,07-01-2024,750,2,1.35,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,09-01-2024,750,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,10-01-2024,750,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,3,29.97,9.99,15-01-2024,750,2,0.34,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,13,129.87,9.99,16-01-2024,750,2,1.46,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,17-01-2024,750,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,19-01-2024,750,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,2,19.98,9.99,21-01-2024,750,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,3,29.97,9.99,23-01-2024,750,2,0.34,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,24-01-2024,750,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,25-01-2024,750,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,2,19.98,9.99,27-01-2024,750,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,28-01-2024,750,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,2,19.98,9.99,30-01-2024,750,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,31-01-2024,750,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18909,1,18909,Cryptic California Red,750mL,1,15.99,15.99,12-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_18909,1,18909,Cryptic California Red,750mL,1,15.99,15.99,22-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_18909,1,18909,Cryptic California Red,750mL,1,15.99,15.99,23-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_18909,1,18909,Cryptic California Red,750mL,1,15.99,15.99,30-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,8,7.92,0.99,02-01-2024,50,1,0.42,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,5,4.95,0.99,03-01-2024,50,1,0.26,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,12,11.88,0.99,05-01-2024,50,1,0.63,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,7,6.93,0.99,06-01-2024,50,1,0.37,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,6,5.94,0.99,07-01-2024,50,1,0.32,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,14,13.86,0.99,08-01-2024,50,1,0.74,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,5,4.95,0.99,09-01-2024,50,1,0.26,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,2,1.98,0.99,10-01-2024,50,1,0.1,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,14,13.86,0.99,11-01-2024,50,1,0.74,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,9,8.91,0.99,12-01-2024,50,1,0.47,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,11,10.89,0.99,13-01-2024,50,1,0.58,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,7,6.93,0.99,14-01-2024,50,1,0.37,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,18,17.82,0.99,15-01-2024,50,1,0.94,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,4,3.96,0.99,16-01-2024,50,1,0.21,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,17,16.83,0.99,17-01-2024,50,1,0.89,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,11,10.89,0.99,18-01-2024,50,1,0.58,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,3,2.97,0.99,19-01-2024,50,1,0.16,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,7,6.93,0.99,21-01-2024,50,1,0.37,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,18,17.82,0.99,22-01-2024,50,1,0.94,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,6,5.94,0.99,23-01-2024,50,1,0.32,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,7,6.93,0.99,24-01-2024,50,1,0.37,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,15,14.85,0.99,25-01-2024,50,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,11,10.89,0.99,26-01-2024,50,1,0.58,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,21,20.79,0.99,27-01-2024,50,1,1.1,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,15,14.85,0.99,29-01-2024,50,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,15,14.85,0.99,30-01-2024,50,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,13,12.87,0.99,31-01-2024,50,1,0.68,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,4,71.96,17.99,04-01-2024,750,2,0.45,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,1,17.99,17.99,07-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,2,35.98,17.99,09-01-2024,750,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,1,17.99,17.99,10-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,1,17.99,17.99,12-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,1,17.99,17.99,17-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,2,35.98,17.99,22-01-2024,750,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,6,107.94,17.99,24-01-2024,750,2,0.68,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,2,35.98,17.99,28-01-2024,750,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,2,35.98,17.99,31-01-2024,750,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18951,1,18951,Caymus Conundrum Red,750mL,1,19.99,19.99,12-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18951,1,18951,Caymus Conundrum Red,750mL,1,19.99,19.99,28-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_1896,1,1896,The Glenlivet 18 Yr Single,750mL,1,99.99,99.99,02-01-2024,750,1,0.79,17035,PERNOD RICARD USA          
1_HARDERSFIELD_18971,1,18971,Tenuta Guado Al Tasso Bructo,750mL,2,53.98,26.99,30-01-2024,750,2,0.22,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,12.99,12.99,03-01-2024,5000,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,07-01-2024,5000,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,2,29.98,14.99,08-01-2024,5000,2,1.5,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,2,29.98,14.99,10-01-2024,5000,2,1.5,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,15-01-2024,5000,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,20-01-2024,5000,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,21-01-2024,5000,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,22-01-2024,5000,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,2,29.98,14.99,29-01-2024,5000,2,1.5,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,30-01-2024,5000,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_190,1,190,Christian Bros Ruby Port,750mL,72,308.88,4.29,21-01-2024,750,1,56.7,3924,HEAVEN HILL DISTILLERIES   
1_HARDERSFIELD_19000,1,19000,L'Ardi Dolcetto D'Acqui,750mL,1,10.99,10.99,10-01-2024,750,2,0.11,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_19000,1,19000,L'Ardi Dolcetto D'Acqui,750mL,1,10.99,10.99,20-01-2024,750,2,0.11,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_19035,1,19035,Bollini Pinot Grigio,750mL,4,43.96,10.99,02-01-2024,750,2,0.45,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_19035,1,19035,Bollini Pinot Grigio,750mL,3,41.97,13.99,06-01-2024,750,2,0.34,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_19035,1,19035,Bollini Pinot Grigio,750mL,1,13.99,13.99,20-01-2024,750,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_19035,1,19035,Bollini Pinot Grigio,750mL,3,41.97,13.99,26-01-2024,750,2,0.34,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_19035,1,19035,Bollini Pinot Grigio,750mL,1,13.99,13.99,30-01-2024,750,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_19036,1,19036,Nicholson Ranch Est Chard,750mL,1,14.99,14.99,04-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19036,1,19036,Nicholson Ranch Est Chard,750mL,24,359.76,14.99,13-01-2024,750,2,2.7,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19036,1,19036,Nicholson Ranch Est Chard,750mL,2,29.98,14.99,22-01-2024,750,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19036,1,19036,Nicholson Ranch Est Chard,750mL,3,44.97,14.99,29-01-2024,750,2,0.34,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19074,1,19074,Roaring Meg Pnt Nr,750mL,1,21.99,21.99,02-01-2024,750,2,0.11,90024,VINILANDIA USA             
1_HARDERSFIELD_19074,1,19074,Roaring Meg Pnt Nr,750mL,2,39.98,19.99,15-01-2024,750,2,0.22,90024,VINILANDIA USA             
1_HARDERSFIELD_19074,1,19074,Roaring Meg Pnt Nr,750mL,1,19.99,19.99,21-01-2024,750,2,0.11,90024,VINILANDIA USA             
1_HARDERSFIELD_19074,1,19074,Roaring Meg Pnt Nr,750mL,2,39.98,19.99,27-01-2024,750,2,0.22,90024,VINILANDIA USA             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,02-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,05-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,09-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,15-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,17-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,19-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,21-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,22-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,28-01-2024,750,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,1,11.99,11.99,09-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,1,11.99,11.99,11-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,1,11.99,11.99,12-01-2024,750,2,0.11,4425,MARTIGNETTI COMPANIES
